,title,category
96,  조원 규모  지상 최대   국방부 클라우드 사업  최소  개 사업자 복수로 선정 ,IT
97, 화면 깜빡임 없다  삼성 OLED  블루라이트 저감 글로벌 인증 획득,IT
98,스텔스 오미크론 확산에   FDA  차 접종 승인   국내는 ,IT
99, 세라믹코팅으로 리튬이온전지 성능저하 막는다 ,IT
100,페이스북 메시지 인스타 DM  알람없이 보낸다,IT
101,새 수장 맞은 네이버 카카오  커머스 경쟁력 강화 방안은 ,IT
102, 옛감성도 좋지만     만원대 아이폰  혹 하고 사봤는데  다IT소 ,IT
103,카카오게임즈  오딘   대만 점령 돌입 첫날 앱스토어 매출  위,IT
104,샤오미폰도  성능 조작  논란 갤S   이어 긱벤치 퇴출 예정,IT
105,NHN  위메이드 블록체인 게임에 기술 지원,IT
106,P E로 잘 나가다 무슨 일  엑시 인피니티      억 코인 유출,IT
107,삼성전자   삼성페이  특허 분쟁 승리  러시아 시장 공략  청신호 ,IT
108,자율주행차 돌파구  결국 전용차로에서 찾는다,IT
109,구글 횡포에  자체 결제 하겠다    구글 시도한 넥슨,IT
110,KT   생활 방역 시대  겨냥한 AI 방역로봇  종 전격 출시 월   만원,IT
111, 다중이용시설   시간 상시 방역  KT  AI 방역로봇  종 출시,IT
112,알아서 돌아다니며 공기살균까지 AI방역로봇 시대 열린다,IT
113,애플  도난 분실 아이폰 수리 차단한다,IT
114,널뛰는 하루 확진자 수   만명 넘어,IT
115,마이너스통장 한도  숨통  트인다,IT
116,마이크로스트래티지  또  사자  비트코인 가격  ,IT
117,인수위 압박 속 마지막  포털 제평위  될 것인가,IT
118,허진영 펄어비스 신임 대표  검은사막 모바일 중국 서비스에 총력 다할 것 ,IT
119,화웨이  지난해 역성장에도 매출     R D에 투자 에너지 클라우드로 재도약 ,IT
120,삼성    유전자 치료제 바이오벤처에 전략적 투자,IT
121,러 우크라이나 긴장완화에 국제 원유 하락세 지속,IT
122,에이수스  엔비디아 지포스 RTX      Ti 그래픽카드 공개,IT
123,상하이 코로나   봉쇄 속 일부 지역에 택배 로봇 투입,IT
124,안철수  총리 안 한다 에 안랩 주가 급락     대 주주된   자산운용사,IT
125,로닌  해킹 공격 노출    만 ETH 피해 추정 등,IT
126,삼성디스플레이 OLED   눈 건강 지킴이  인증,IT
127,식약처    일 코로나   치료제 생체외 효력시험법 안내서 내놔,IT
128,  국방부    조 규모 클라우드 프로젝트 연내 마무리,IT
129,ETRI   만km 떨어진 핀란드  G로 공장 돌린다,IT
130,라이젠에너지  국내에 N type    W급 태양광 모듈 출시,IT
131,  조원 배달 시장 업계  라이더 우리가 챙긴다 ,IT
132,카카오뱅크 주담대  출시 한 달여만에     억 원 돌파,IT
133, 툴젠  이르면 연말 유전자가위 특허 합의 기대 ,IT
134,정부 한화시스템  소행성 탐사  시동  건다  년뒤  아포피스  탐사 목표,IT
135, 취재수첩  인텔    조원 투자의 교훈,IT
136,명왕성에서 거대 얼음화산 포착  우주로 간다 ,IT
137,모든 코로나   변이 잡는 예방 치료 물질 발견,IT
138,비트코인 가격  만    달러대  숨고르기 ,IT
139,울퉁불퉁 명왕성 표면      의  슬러시 얼음 이 만들었다,IT
140,서울반도체  자동차 사업부   독일로 옮겼다   유럽 시장 집중,IT
141,덜 짜게 먹으려면  실천음식점 에 가보자,IT
142,에이수스  엔비디아 지포스 RTX      Ti 그래픽카드 공개,IT
143,금괴 진짜야  가짜야     이젠  광부에서 금고까지  공급루트 나온다,IT
144,총리고사 안철수   백지신탁 때문  안랩 지분구조 변화중  궁즉답 ,IT
145, 글로벌포스트  기관투자자들  비트코인 솔라나 사들였다,IT
146, 테크톡  샘플        을 지켜라  달의 비밀  밝혀질까 ,IT
147, 미장브리핑  미 장단기 국채 금리 역전  침체  징후일까,IT
148,코로나   백신 효과  화이자 모더나 얀센 노바백스 과학을읽다 ,IT
149,러 우크라 휴전협상 진전에 뉴욕증시  대 지수 동반 상승,IT
150,매출     감소한 화웨이   제재 터무니 없다    협력 확대 ,IT
151, 블록체인에 미래 있다  너도나도 신사업 뛰어드는 ICT 기업들,IT
152, 모빌리티 업계도 구인난   년새 택시 기사  만명  뚝 ,IT
153,연수익    억 스캔들 학폭 걱정없는 이들의 세계,IT
154, 세계로 가는 K 게임   국내 최초 모바일 게임사  컴투스 블록체인  올인 ,IT
155,LG전자 스마트폰서 철수하자 반사이익 얻은 곳이 있다는데,IT
156,네이버 카카오   만화 본고장   서 웹툰  위 자리 싸움  후끈 ,IT
157,샤오미  삼성 이어  성능조작  덫 긱벤치 퇴출 수순  일IT템 ,IT
158,닻 올린 카카오 남궁훈   체질개선 신뢰회복 이룰까,IT
159,스마트폰 원할 때 바꾼다 애플 이어 삼성도 구독 서비스 준비,IT
160, 인 신혼가구에  딱  소형 안마의자 경쟁  점화 ,IT
161,P E 게임  엑시 인피니티  뚫렸다     억원대 이더리움 탈취,IT
162,OLED TV 인기에 패널 증설 고심하는 LGD 삼성D   대규모 투자 부담 ,IT
163,화웨이    제재는 IT 기업 탄압  R D로 국제사회 변화 대응 총력 ,IT
164,칼 송 화웨이     G 제재  기술파편화  불렀다  G 반복 없어야   IT돋보기 ,IT
165,화웨이 작심발언    제재  자사 기술적 우위 의식한 것 보안은 핑계  종합 ,IT
166, 메타버스 NFT  조만간  생활의 일부  된다 ,IT
167, 역대급 실적  쓰고 떠난 여민수 조수용 카카오 매출성장 지속될까,IT
168, GOS 논란  갤럭시 S    광고 중단하라  YMCA  공정위에 요청,IT
169, 아시아  위  한국인  인생  분의   이상 인터넷 서핑,IT
170,군살은 빼고 근육은 키우는 봄맞이 초간단        건강법 ,IT
171,국보를 매입한다고  다오에 대한 우려의 시선,IT
172,만인이 평등한  유동성 민주주의  가상자산 다수결  다오 ,IT
173,스트레스도 치아 건강에 영향 충치 치주질환 유발,IT
174,갑작스런 어깨통증  오십견  제대로 치료받지 않으면,IT
175, 스타트업 리포트   아이들에게 스마트폰과 TV 없는 세상을 알려주고 싶어요 ,IT
176, 반도체 동아시아 편중 깨야    삼성 TSMC 노골적으로 견제하는 인텔,IT
177, MK TECH REVIEW  사람보다 빠르게 연기 감지 매의 눈  AI 파수꾼 ,IT
178, 메타버스  메타버스 건설  신도시 닮았죠 오피스 상권 테마파크 차곡차곡,IT
179, 피플   교수창업이  스타트업의 마지막 퍼즐 ,IT
180,  차 접종하려면 근거 있어야      항체양성률  조사 속도 내는 까닭,IT
181,화웨이  한국 통신사와 협력 추진 미국 제재는  탄압  ,IT
182,OLED TV 인기에 패널 증설 고심하는 LGD 삼성D   대규모 투자 부담 ,IT
183,TV      에어컨      냉장고       가격 줄줄이 뛰었다,IT
184,   총리직 고사    새정부 IT과학정책은 누가  안랩 주가는 ,IT
185,두번 접는 폴더블폰  돌돌 마는 롤러블폰 나오나,IT
186,명왕성에는 얼음입자를 분출하는 화산이 있다,IT
187, 리뷰  확실히 좋아졌다  컬러풀 아이게임 지포스 RTX      울트라 OC   GB LHR,IT
188,러시아 스마트폰 업체  구글 대신 화웨이 OS 사용가능할까,IT
189,시작부터 어수선한 인수위 과기교육분과 실무위원 해촉 논란에 당사자  해촉사유 통보 못 받아 ,IT
190, 티빙도 없는데 누가 써   구글 천하에서 토종  이것  굴욕,IT
191,거래 재개 결론 못 낸 한국거래소에 오스템임플란트  예상 못해 내용 파악 중 ,IT
192,삼성전자  러시아서  삼성페이  특허 수성    스마트폰 시장 주도권 유지,IT
193,우크라이나 경제   년새  친서방  가속화 한국 일본도 투자 손실 불가피,IT
194,삼성   SNS 계정    폴더블폰에  놀랍다  긍정 평가 왜 ,IT
195, 단독  세계  위 차 부품사 ZF  한국 자율주행 스타트업에  베팅 ,IT
196, 보면 깜짝 놀란다   삼성  왕눈이 카메라  스마트폰 실물 등장,IT
197,삼바  에피스 인수해 종합바이오기업으로 ,IT
198, 남궁훈 체제  카카오  신뢰회복 올인,IT
199,삼성전자   삼성페이  특허 지켰다   러 시장 주도권  파란불 ,IT
200, 스물스물 메타버스 캠퍼스   인생은 한옥 한걸음마다 새 풍경 보여요 ,IT
201,무서운   바이오   년만에 삼바 제치고 세계 위,IT
202,요즘 스타트업은 경치 좋은 제주 남해 속초에서 일해요,IT
203,SNK  주총 후 상장폐지 신청할 것   탈코스닥  속도 낸다,IT
204, 노래방 가고 싶어  더 못 참겠다   코노족 때문에  이 회사  터졌다,IT
205, 단독 구글 인앱결제 꼼수에 IT업계  방통위에 법위반 여부 유권해석 요청,IT
206,에이비엘바이오  면역항암제 임상  상에서 안전성 유효성 확인 ,IT
207,임태희  예스맨 대신  양신      곁에 둬야 압박형 리더십은  나쁜길  가는 것 ,IT
208,네이버    전자책 업체 인수 마무리    일본 웹툰시장  위 탈환 예고,IT
209, 코에 쓱 뿌리면  코로나   막는다 비강 스프레이 후보 물질 개발,IT
210, 줌인  큰 형님들 나섰다  뉴 카카오  개막,IT
211,국민의힘  박근혜 정권 MBC계열사 사장 출신 방심위원 내정,IT
212, 넷플릭스  계정 공유 막으면 약  조원 번다 ,IT
213, DD s톡  새우가 고래를 삼키려다 에디슨EV  거래정지,IT
214,카카오T 전기택시  연내  만대 달린다,IT
215,삼성전자  주요 이미지센서 고객  샤오미  잃나 소니 채택설  솔솔 ,IT
216,   만 주주인데  명 참석  카카오 주총  이래도 되나,IT
217,KT   년 간  만    명 신규 채용  디지코 가속화 ,IT
218,넥슨 던파모바일  구글 매출  위   출시 닷새만,IT
219,던파모바일  리니지M 밀어내고 구글 매출  위로  껑충  앱스토어   위 ,IT
220,박정호 SK스퀘어  인수합병 대상에 제약 두면 안 돼 ,IT
221, 체험기  던파모바일  레벨     찍어보니  다르긴 달랐다 ,IT
222, 현장  삼바  차분  셀트  울분  극명하게 갈린  바이오 톱   주총 분위기,IT
223,SNK  주총 후 상장폐지 신청할 것   탈코스닥  속도 낸다,IT
224, 노래방 가고 싶어  더 못 참겠다   코노족 때문에  이 회사  터졌다,IT
225, 리뷰  위험한 창문 청소는 끝  이노스 퓨어뷰 W  창문 로봇 청소기,IT
226,가상자산 트래블룰 닷새    코인시장 약세  한국시장 고립 우려 현실로 ,IT
227,   대 남성에 뇌사 기증자 손목 이식  세브란스병원 두번째 수술 성공,IT
228,게임업계   구글  넥슨 신작 첫 자체 결제,IT
229, DD 퇴근길  김범수 복심  인방  카카오 구할까 ,IT
230, 한국의 실리콘 밸리 는 판교인데 카카오는 왜 제주에서 주총 열까,IT
231,태양계 밖 외계생명체 존재 보여줄 첫 신호는 메탄,IT
232,LG 공백 흡수한 모토로라  다시 기사회생     스마트폰  위 부상,IT
233,국내 블록체인게임  사   오아시스 에 다 모였다  메타버스   ,IT
234,수학 좋아한 시골소녀 한국인 첫 미국 물리학회장  인터뷰 ,IT
235, 파우치 전문  SK온   각형 배터리  본격 검토,IT
236, 년 만에  주가 최고  KT  디지코 전략 통했나,IT
237, 하루   억원씩 뺏긴다  택진형  이러다 큰일나요,IT
238,네이버뉴스 구독자      만 명 돌파     인당 하루 평균 기사    개 읽는다,IT
239, 코딩 몰라도 앱 만드는  딥파이 로 AI 정조준  년뒤 기업가치  조 목표 ,IT
240, 단독  네이버  e북재팬 품었다  웹툰  위 탈환,IT
241, 갤럭시S    이어    샤오미   도 긱벤치 퇴출 위기  성능 조작 의혹 ,IT
242,애플  보급형 스마트폰  아이폰SE    내놓고 속타는 이유,IT
243,LG폰 자리 꿰찬 모토로라    스마트폰 시장서 첫  위,IT
244,레독스흐름전지 상용화 빨라진다 광주에 시험인증센터 준공,IT
245,한국인 인터넷 하며   년 보낸다 더 많이 쓰는 나라는 ,IT
246,LG전자 공백에   스마트폰 시장 들썩 모토로라   위 로 껑충,IT
247, 분기 D램 가격  러 우크라이나 사태로 최대    하락 전망,IT
248,카카오 뉴 리더  남궁훈 김성수 홍은택  공동체 쇄신 총력 종합 ,IT
249,리더십 조직 확 바꾼 카카오  메타버스   글로벌  정조준 종합 ,IT
250,애플  우크라  여파에  아이폰SE 생산량     감축 전망 ,IT
251,에이비엘바이오  ABL    임상  b상 성공    안전성 유효성 확인 ,IT
252, IT운영관리      RPA 도대체 어떻게 도입해야 하나    C레벨과 실무진 위한 RPA 이모저모,IT
253,나도  우주항공 으로 돈을 벌 수 있을까 그렇다면 ETF부터,IT
254,LG 폰 접었더니 모토로라 웃었다  서 스마트폰  첫  위 ,IT
255,남궁훈  출범  카카오  리더십 교체하고 글로벌 공략 나선다,IT
256,세브란스병원    대 남성에 뇌사 기증자 손목 이식 성공,IT
257,한컴 아로와나토큰  비트엑스에 상장,IT
258,긱벤치  갤럭시S   이어 샤오미 플래그십폰  성능 조작  퇴출 검토,IT
259,일론 머스크  휴머노이드 로봇 시제품  내년 말 생산 가능 ,IT
260,나란히 새 리더십 출범한  네카오  막중한 과제 안았다  IT돋보기 ,IT
261,YMCA   GOS 논란 에  갤럭시S   광고 임의중지명령 신청 ,IT
262,폴더블폰 이젠 두번 접거나  돌돌 말거나 삼성 N  출시설,IT
263,LG 빈자리 꿰찬    모토로라    스마트폰 시장서 첫   위 ,IT
264, 데뷔 두 달만에 벌써   송강호 회사가 찍은 무서운  이 여성  누구 ,IT
265, 카카오 주총  사내이사 전원교체  의장엔 김성수 김범수 남궁훈 투트랙 본격화,IT
266,다음달  일부터 동네 병 의원서 코로나   확진자 대면진료 실시,IT
267,LX홀딩스  노진서 CSO 대표 선임    후계자  구형모는 전무 승진,IT
268,  내세운  코로나   항체양성률  조사   차 접종 계획에 쓰일 듯,IT
269,코인원  현금영수증 발급 개시 투자자 주목해야 하는 이유,IT
270,KT 취업문 활짝 코딩 잘 하면 서류 없이 입사 기회,IT
271,오라클  커피 한잔 값으로 자바 쓰세요 ,IT
272, 안녕  자연  평년보다 무려    도  높았다 남극에 무슨 일이 ,IT
273, 종합  닻 올린 남궁훈호 카카오  한국 넘어 글로벌 항해,IT
274,존림 삼성바이오로직스 대표  주주 앞에서   P 전략  선언,IT
275,모토로라  LG폰 북미시장 공백 흡수 사상 첫  위,IT
276,김범수 퇴진에 남궁훈 체제로 리더십 정비한 카카오  달라질까,IT
277,우주인들  뇌 해독하는 헬멧 쓰고 우주간다,IT
278,KT  주총   어수선  동의 강요  직원  술렁   IT돋보기 ,IT
279,닻 올린 남궁훈호    카카오 이사회 의장은 김성수 CAC장,IT
280,CJ ENM 정기주총 진행 블록체인 NFT 신사업 추가,IT
281,식약처      세용 화이자  국가출하승인,IT
282,알뜰폰 경쟁 더욱 치열해진다 KG모빌리언스 경쟁력은 ,IT
283,LG화학  두번째 NASH 비알코올성지방간염  신약 미국 임상  상 진입,IT
284,큐브엔터  NFT 사업 속도 블록체인 기업  네스트리  유상증자 참여,IT
285,  스마트폰 시장  위 오른 모토로라 과거 영광 재현할까,IT
286, 의료 넘어 메타버스도 노린다  딥노이드  산업AI 확장  IT돋보기 ,IT
287,YMCA  삼성 GOS 논란 에  공정위 임시중지명령 신청 ,IT
288,몇분만에 진단 치료되는 세상 SF영화에서나 가능하다고요 ,IT
289, 대표이사 만나면 뭐하나  고조되는 삼성전자 노사 갈등,IT
290,    독점에 값비싼 희토류 영구자석  국산화 ,IT
291, 르포   실적 좋았지만 이사 보수 동결  삼바 주총장에 박수 터졌다,IT
292, 뉴 카카오  이름 빼고 다 바꿨다 의장 대표 조직 모두 변화,IT
293,네오위즈   브라운더스트  P E 시험대 실적 반등 성공할까 종합 ,IT
294,잇단 글로벌 호평 엔씨 신작  TL  흥행 기대감,IT
295, ET뷰 소부장 기업  배터리 대첩 ,IT
296,    세용 화이자 코로나   백신   만 천회분 국가출하승인,IT
297,네오위즈   브라운더스트  블록체인 버전 내달 나온다,IT
298, 남궁훈  카카오  막올랐다 이사회 새 의장엔 김성수 대표 종합 ,IT
299,중국 텃새가 왜 한국에서 발견 ,IT
300, 급성장 디지털헬스케어 코로나가 앞당긴 원격의료  선택이 아니라 글로벌 대세 ,IT
301, 이구순의 느린걸음   가상자산  이름부터 새로 짓자,IT
302,삼성전자 TSMC     반도체 지원금  차별없이 지급해야 ,IT
303,뉴스 스트리밍 CNN  런칭   뉴스판 오징어게임  나올까,IT
304,에코프로   GEM 니켈사업 지분    인수,IT
305,카카오  리더십 전면 교체 남궁훈 신임 대표  메타버스 개척  글로벌 입지 다질 것 ,IT
306,비 송강호와 한솥밥 먹게된 이 여성  정체 알고보니,IT
307, 역전의 용사들 뭉쳤다  카카오  남궁훈 시대 개막,IT
308, 스마트폰 시장서  모토로라  약진    LG 점유율 흡수하며  위 기록,IT
309, 아이폰SE  써보니  추억의  구형 감성  렉 없는  최신 성능 ,IT
310,김범수와 PC방 뛰어든 게임맨 남궁훈  이제는 카카오 수장으로,IT
311, 고고IPO   기업가치  조  컬리  상장 시동 넘어야 할 과제는 ,IT
312, 인터뷰   블록체인 웹      주류 모멘텀 됐다  GDC 찾은 플라네타리움,IT
313, 스페셜리포트 소부장 기업  신규 사업  인력 확보  총력전,IT
314,국내 플라즈마 물리학 개척한 최덕인   카이스트 원장 별세,IT
315,CJ ENM 출신 김성수  카카오 이사회 의장 맡는다,IT
316,카카오  남궁훈 대표 선임 이사회의장에 김성수 CAC장,IT
317, 스페셜리포트        배터리 소부장 전쟁 ,IT
318,  바이든  해외 가상자산 계좌도 세금 신고,IT
319,모토로라    LG 스마트폰 공백 흡수 사상 첫  위,IT
320,권영식 넷마블 대표  블록체인 메타버스로 재도약 ,IT
321, 이구순의 느린걸음   가상자산  이름부터 새로 짓자,IT
322,한국인 인터넷 얼마나 쓸까 봤더니  일생 중   년 ,IT
323, 꿈의 양자컴퓨터  내 책상에서도 쓴다,IT
324,상온 동작 양자컴퓨터 개발에 한발 더,IT
325,삼성전자  인텔 꺾고  분기 연속 반도체 매출  위,IT
326,국내 연구진  자체기술로  다이아 큐비트  생성  상온 양자컴퓨터 응용 ,IT
327,강남세브란스병원    세 잔위암 환자 수술 성공,IT
328, 르포 제주도의    번째 오름   카카오 오름 을 아시나요,IT
329,고가 희토류     줄이고도 전기차 모터용 영구자석 만든다,IT
330,삼바  에피스 지분 인수로 종합 바이오기업 도약 ,IT
331,인텔  한정판 프로세서  코어 i       KS  출시,IT
332, 애플 삼성 새 폰 나오면 무조건 바꿔준다   스마트폰도 구독시대  성큼   인싸IT ,IT
333,물러나는 여민수  카카오 공동체 안정감 갖게 될 것 ,IT
334,블루오션 잡았다  LG화학  비알코올성지방간염 신약    임상 승인,IT
335,네이버  언론사 편집  구독자     만명    인당  개 언론사 구독 ,IT
336,권영세도 겨냥 조상규 해촉  인수위 갈등 뇌관되나,IT
337,카카오게임즈 오딘  대만 상륙   흥행에 쏠린 눈,IT
338, 복잡한 코인  테마별로 나눠 한눈에  ,IT
339, 구현모 뚝심 통했다  디지코 KT  기업가치  쑥쑥 ,IT
340,한국인 평생살며 인터넷 하는 시간은   년 아시아 국가  위,IT
341, 님폰없  밈 장본인  디아블로 이모탈   iOS 사전예약 열었다,IT
342,한국인 인터넷 얼마나 쓸까 봤더니  일생 중   년 ,IT
343, 꿈의 양자컴퓨터  내 책상에서도 쓴다,IT
344,카카오모빌리티  전기택시  만 대로 확대한다 충전기도  만 기로,IT
345,네이버 뉴스  대세 는 알고리즘 아닌  언론 배열 ,IT
346, 단독  네이버  손정의가 키운 전자책업체 품었다 일본 웹툰  위 탈환,IT
347,     독점 희토류 영구자석  국내 독자기술로 만든다,IT
348,일반라식vs스마일 뭐가 더 나을까   안압 비교 논문 첫 발표,IT
349,존림 삼성바이오  올해  조원 유상증자     년 현금 배당 ,IT
350,한 겨울 생명 구하려 바다 뛰어든 시민  명  LG 의인상  수상,IT
351,바다 불길 뛰어들어 생명 구한 시민  명  LG의인상 ,IT
352,KT     년 채용 시행 석 박사 대졸 포함    여명,IT
353,KT   년간  만    명 채용  코딩 우선  SW 개발자 전형 신설,IT
354,KT그룹   년간  만    명 뽑는다   올해 채용 시작,IT
355,KT그룹   년 간  만    명 신규 채용  디지코 성장 가속화 ,IT
356,애플   실적 부진  아이폰SE  세대 생산량 줄인다,IT
357,서류 없이 코딩테스트로 입사  KT   년 간  만     명 규모 채용,IT
358,삼성 TSMC  외국 기업도   반도체 지원법 적용 대상 돼야 ,IT
359,KT  신입사원    명 공개채용 개발자는 코딩 실력만 보고 뽑는다,IT
360, 비욘드 코리아  카카오  새 시대 개막,IT
361,카카오모빌리티  전기택시 연내  만대 확대,IT
362,남궁훈에 바톤 넘긴 여민수  카카오 혁신  응원하겠다 ,IT
