,title,category
66,두 살 딸 굶겨 숨지게 한 친모 계부 구속기소,Social
67,이주영  현역 의원 경남지사 선거 출마 자제해야지 ,Social
68,총 든 사진 올린 이근      특수작전팀 꾸려 기밀임무 수행 ,Social
69, 미성년자 성 착취물 제작 유포  최찬욱  항소심서  형량 너무 무겁다 ,Social
70, 날 쫓아내   피해망상에 토치 방화로 대형산불 낸   대 기소,Social
71,함안군  특정인을 위해 용도변경 했다는 주장  사실과 다르다 ,Social
72,공대 졸업자  명 중  명은 여성 섬유 조경 건축 도시공학 전공 많아,Social
73,인수위  거리두기 완화 촉구  효과 없는 영업시간 제한 폐지해야 ,Social
74,서대구역 개통식 열려  하루  천명대 이용 예상 ,Social
75, 코로나 감염 우려에 퇴원  장애인  자택서 확진 후 사망,Social
76,부산  중환자 병상       가동   일     명 추가 확진 종합 ,Social
77, 위안부 매춘 발언  류석춘  녹취파일 불법    월에 녹취록 확인키로,Social
78, 코로나 사망자 예상보다 빨리 증가 급증 여부 관건 ,Social
79, 옆방 투숙객 확인하려고  여인숙 입구에 불 지른   대,Social
80,고속터미널 사거리서 화물차 추돌 전기자전거 운전자 사망,Social
81,다음 달  일부터 카페 일회용품 사용 제한   과태료 대신 계도 방침,Social
82, 인천  수소경제 클러스터 본궤도    글로벌 기업  플러그파워  투자,Social
83, 옆방 누가 있는지 보자  여인숙 입구에 불지른   대 구속,Social
84,서울시   학동 참사  현산에 영업정지  개월 아이파크 붕괴사고 처분 남아,Social
85,연락 끊겼던 이근  특수팀서 공세작전 참여  추측 삼가 달라 ,Social
86,청주 산부인과 화재  전기적 요인  무게 소방 현장감식,Social
87, 광주 사고  HDC   개월 영업정지 하도급 추가 처분은 ,Social
88,조선대병원  만성폐쇄성폐질환 진료 최우수  년 연속,Social
89, 만명 항체 조사  전국 단위 소아청소년 포함   차 접종  검토 중  종합 ,Social
90,초 중 남학생   명 성착취한 최찬욱   심서  징역   년 과하다 ,Social
91,인수위  공수처는 독립기관 폐지 보완 논의 없었다 ,Social
92, 마산해양신도시 특위  수사 재판 관련 증인 출석 요구 부적절 ,Social
93, 고령층 일반인   차 접종   이득 크지 않아   검토 중 ,Social
94,최강욱  심 재판장  고발사주 의혹 사실관계 확인해야 ,Social
95,남편 보험금  억 노린  가평 계곡 살인  아내 내연남 공개수배,Social
96,법규 위반 배달 오토바이 뒤쫓던 경찰관 교통사고로 부상,Social
97,권용혁 국민의힘 안동시장 예비후보  사회복지사 처우개선 공약,Social
98,코로나   이후 한국인  외부 개방성  줄었다,Social
99, 노조보다 노사협의회   삼성 노무관리  빼닮은 윤석열 노동공약,Social
100,경찰   노동자  명 사망  산업폐기물 처리업체 폭발사고 현장 감식,Social
101, 단독 국립대 음대교수 입시비리 의혹에   경찰 수사착수,Social
102, 바이오 MRO 산단 재생  삼각축으로 인천시  일자리 확 늘린다,Social
103,선거 두 달 앞인데  경북도지사 예비후보 전국 유일   명 ,Social
104,당국  백신 이상반응 조사내용 공개하기로  범위 검토 ,Social
105,블랙리스트 또     유영민 홍남기 고발  년째 쥐고 있었다,Social
106,차선 변경 후 멈춘 차량 뒤로 덤프트럭이  쾅  누가 더 잘못일까,Social
107,조현석 이사장  인천 소상공인에  월부터 무이자 경영자금    억 지원 ,Social
108, 김학의 출국금지 수사외압  이성윤 측  검찰 자신감 결여 ,Social
109, 뉴스줌인 슈퍼면역자 물백신 논란 데이터로 찾는다,Social
110, 억원 보험금 노려 남편 살해    가평살인 용의자  공개 수배,Social
111,수도권매립지 인천 광역소각시설 및 소각재 시설 추진,Social
112, 살 딸 굶겨 숨지게 한   대 친모 계부 아동학대 살해 혐의 구속기소,Social
113, 창밖 보여줄래    세 아이와 영상통화 끝 뇌출혈 운전자 구한 경찰,Social
114,첫   대 지방의원에 출사표 지난해 선거법 개정,Social
115,카페 일회용품 사용   월부터 다시 제한한다,Social
116,울릉서 산나물 뜯던   대      m 절벽 아래로 추락 숨진채 발견,Social
117,카페 일회용품 규제 내달  일 시행 과태료 처분은 유예,Social
118,대구 동서 균형발전 핵심축 서대구역   일 개통,Social
119, 삭발 투쟁  한발 물러섰지만   이준석  사과 거부 ,Social
120,국지도  호선 인천 구간 착공     년 개통,Social
121,한국이 낯선 여성들이 성폭력에 노출됐을 때   외국인 호신술 교육 현장에서 ,Social
122,  정부 비판  한민호 전 문체부 국장  파면 취소  심도 승소,Social
123,윤석열 정부  임대차 법 폐지 축소  방침에 세입자 단체 반발,Social
124,대구 대표하는  대구도서관    일 첫 삽     년 완공 예정,Social
125, 후배 성폭력 논란  기성용 첫 재판  진척 없이 끝났다,Social
126,주차 시비 아파트 입주민에 커터칼 위협한 관리소장 벌금형,Social
127,코로나로 사망자 늘자  안치실 냉장고 아닌 상온에 시신 보관한 장례식장,Social
128,군 조직 내 성폭력실태조사 매년 시행 스토킹 가해자 긴급조치 불이행죄 신설,Social
129,체질  림프부종  임신으로 생기는 다양한 부종   그 해결법은 ,Social
130,전 여자친구 감금하고    만원 빼앗은   대    돈 없어서 ,Social
131, 항암치료 전 마지막 피자입니다  가슴 찡한 배달 후기,Social
132, 창밖 보여줄래   살 아이와 영상통화로 뇌출혈 운전자 구조한 경찰,Social
133, 확진자 동선 겹쳐  vs  사망자 감소 기대  확진자 대면진료에  분분 ,Social
134,경기방송 노동자들은 왜 다시 천막을 쳤나,Social
135,매장내  플라스틱  회용 컵  다시 금지 적용 예외는 ,Social
136,법원  난민심사 지침 공개해야  정부   심서도 패소,Social
137,경기도   월부터 공중화장실 등 불법촬영 범죄 예방 합동점검단 운영,Social
138,닻 올린 송도 워터프런트 프로젝트    단계 공사  월 마무리,Social
139,천안 제 일반산단 확장 착공     년 준공 목표,Social
140,전장연  이준석 사과 안 하면 기대에 맞춰  호선 시위 ,Social
141,출근길 시위 멈추고  삭발 투쟁  돌입한 전장연  이준석 사과  재차 요구,Social
142,일회용컵 금지 카페 사장 현실 외면 vs 환경오염 심각 더 늦출 수 없어,Social
143,인수위  김진욱 공수처장 거취 입장표명 요구 국민 여론 있어 ,Social
144,TV 나온  제주 감성 캠핑장   알고 보니 무등록 시설,Social
145,상장사 잇따르는 횡령   처벌 강화하고 투명성 높여야 ,Social
146,극단 선택 시도한   대 청소년에게 쏟아진 온정의 손길,Social
147,정부  위중증 환자 수     명  낮은 수준으로 증가 사망 감소국면 전망 ,Social
148,내년도 경기도 고교 신입생은 중학교 내신 학생부로 선발,Social
149,경남도  진해신항 가덕신공항 통해  동북아 스마트 물류 중심  도약,Social
150,이혼한 전처 딸 살해한   대 항소심서  모든 혐의 인정 ,Social
151,공항철도  여행객 맞을 준비 한창 세계 어디서나 스마트 승차권 예매 발권,Social
152,예약률 저조      세 코로나   백신 접종   내일 전국서 시작,Social
153, 백신 맞은 해외입국자 대중교통 이용  용인시  내달부터 해외입국자 특별수송 종료,Social
154,낙후된 서부경남 집중 개발  남부 중심도시 로 키운다,Social
155,강릉 옥계  동해 산불 방화범 구속 기소,Social
156, 기적  청주 산부인과 화재 사망   스프링클러가 산모 아기 살렸다,Social
157,  호선 패륜아  피해자 아들  아버지는 신경쓰지 말라는데 소송할 것 ,Social
158,당국   차접종  고령층 일반인으로 확대 검토  상보 ,Social
159, 가평계곡 남편 살인사건  용의자  명 공개수배,Social
160,구속집행 정지 뒤 달아났던 블루문펀드 대표 검거,Social
161,카페 일회용품 한시 허용  코로나 안정 때까지 과태료 없다 ,Social
162,대구 공직사회  권 시장  선 포기 안타깝지만 현안 사업 추진 문제 없을 듯 ,Social
163,구속집행정지로 풀려나 도주한  P P 사기  블루문 펀드 대표 검거,Social
164,삼육대  국내 첫  부부 간호학과 교수  배출,Social
165, 있는지 없는지 확인해 보자  여인숙 입구에 불지른   대  구속 ,Social
166,집총 거부했다고 헌벙대 끌려가 가혹행위   진실화해위  조사개시 ,Social
167,  년만 돌아온  포켓몬빵  열풍  띠부띠부씰  수만원 거래돼,Social
168,글로벌 뉴스페이스 시대 서부경남  항공우주청 유치 박차,Social
169,LH 광주 전남 청년 신혼부부 매입임대    가구 공급,Social
170,내달  일부터 카페 일회용품 사용 제한 과태료 대신 계도 방침,Social
171,검찰  도주한    억대 P P사기  블루문펀드  대표 검거,Social
172,  개 철도망 확보한 고양시  사통팔달  거점도시로 재탄생,Social
173,인수위  공수처 국민신뢰 거의 바닥 폐지는 국회 차원 문제 ,Social
174,경남교육감 중도 보수 단일 후보에 김상권 전 경남교육청 교육국장,Social
175,경기도교육감 예비후보  윤석열 교육정책  비판,Social
176,특정 대선 후보 게시글에  좋아요     회 누른 경기도 공무원  경징계 ,Social
177, 기고  국제선 정기편 제한하는 방역당국 저비용 항공사 여행업계 생존  위기 ,Social
178, 증거 있지만   기성용  성폭행 논란  손배소 첫 재판  분 만에 끝,Social
179,창원특례시  미래산업  전환  시동   년간      쏟아붓는다,Social
180, 남편 보험금  억 노렸다   계곡 살인    대 남녀 공개수배,Social
181,장애인단체  지하철 시위 멈추고  릴레이 삭발 투쟁  시작,Social
182, 증거 있지만   기성용  성폭행 논란  손배소 첫 재판  분 만에 끝,Social
183,창원특례시  미래산업  전환  시동   년간      쏟아붓는다,Social
184,스벅 앞  독살 가로수  자리에  m 플라타너스 새 나무,Social
185,법무부    코드맞추기  선회 이유는  진심 표출 vs 정무적 판단,Social
186,인수위  전장연 요구 면밀히 검토  지하철 시위는 중단,Social
187, 트로트 음악 들으면 흥이 나요 한국 배우러 유학 왔어요 ,Social
188,신규확진 다시   만명대 위중증 환자     명 최다,Social
189,박범계  수사지휘권 폐지 거듭 반대  남을 직원들 십분 이해 ,Social
190,경기주택도시공사  올해 하남 교산  기신도시 등   개 사업 추진,Social
191,인천 앞바다서   대 선장  음주운항  관제센터 통화에 딱 걸렸다,Social
192, 단독   논밭이 주차장   민주당 전북도의원 농지법 위반  들통 ,Social
193,창원시  소형모듈원자로 육성     년까지  조    억 투입,Social
194,한국인 평균 키   년 전보다 남      여      커졌다,Social
195,방산관련 기업만     여개  방위산업의 메카  창원,Social
196, 분 만에 끝난 기성용 첫 재판  수사결과 보자 ,Social
197,초등학교 맴돌며 상체 노출하는 중년남성   경찰 수사 착수,Social
198, 단독  경찰   채용비리 부동산 투기 의혹  성장현 용산구청장 불송치,Social
199,내일부터     세 백신접종 시작 학부모 백신접종 중단  인 시위,Social
200,특정 대선 후보 게시글에  좋아요     회 누른 경기도 공무원  경징계 ,Social
201, 기고  국제선 정기편 제한하는 방역당국 저비용 항공사 여행업계 생존  위기 ,Social
202, 후배 성폭력 논란  기성용 손배소  첫 재판  분만에 종료된 이유는,Social
203,황인식 서초구청장 예비후보  보유세 및 재건축 재개발 문제 직접 챙기겠다 ,Social
204,당국  전국단위  만명 항체조사 소아 청소년 포함  종합 ,Social
205, 돼지 껍데기로 연습했어  전 여친 흉기 위협한   대 징역  년,Social
206,현대위아  미래 모빌리티 부품 로봇으로 미래시장 개척  가속 ,Social
207,정치 쟁점화 한밭운동장 철거여부  연고지 이전 확전되나,Social
208,해군 청해부대   진 대조영함   일 아덴만으로 출항,Social
209, 천국 같이 가자   살 아들  번 죽이려한 엄마  징역  년,Social
210,박범계  수사지휘권 폐지 반대 입장 변함 없다 ,Social
211,원룸서 영양실조로 숨진   kg   세 여아 친모 계부  아동학대 살해 기소,Social
212, 주 정차 금지  멈추지 말고 지나가세요 ,Social
213,경남도  동북아 스마트 물류산업 중심지 조성 밑그림 그렸다,Social
214, 정부 비판한  문체부 국장  파면 취소  심도 승소,Social
215,KTX 익산역 복합개발  시동  한화건설 씨엑스 등 참여,Social
216,보험금 노린  가평계곡 남편 살인사건  용의자  명 공개수배,Social
217, 코로나    종식 안 되고 소아과 질환 토착화할 수도 ,Social
218,부친 장례 후 잠수  돌려막기 사기  블루문펀드 대표 검거,Social
219, 성폭력 의혹  기성용 첫 재판   분만에 끝났다,Social
220,청주 산부인과 화재 내달  일 합동감식  원인 규명 나선다,Social
221, 제왕절개 마취도 안깼는데  시커먼 연기가  구사일생 경험담,Social
222,부친 장례 후 잠수  돌려막기 사기  블루문펀드 대표 검거,Social
223, 성폭력 의혹  기성용 첫 재판   분만에 끝났다,Social
224,남편 보험금 노린  가평 용소계곡 살인  도주   대 여성 공범 공개수배,Social
225,차병원 바이오그룹  세포 유전자치료제 시설 첫 삽     년 준공,Social
226,법원  난민체류지침 공개해야   심도 시민단체 승소,Social
227, 군납제도 개악  바로잡아 달라   인수위 찾아간 농민들,Social
228,소방관 생활   년째 희소암 얻어 사망  법원  공무상 재해 인정 ,Social
229,안철수  코로나   항체양성률 조사  방역당국   만명 규모 계획 ,Social
230,최강욱 항소심 재판부   고발사주  사실관계 확인할 필요 있어 ,Social
231,밀려든 코로나 사망에 시설 역부족 상온 주검방치 장례식장 적발,Social
232,LH 광주전남  청년 신혼부부 대상 매입임대    호 공급,Social
233,너도나도 뛰어드는 여 야 경기지사 후보군   최종 등판은 누구 ,Social
234,  공약 공감  돌아선 법무부에 박범계  남을 사람 어려움 이해 ,Social
235,인천 바다서 음주 운항한 선장  관제센터와의 통화에 발각,Social
236,권영진 대구시장   월 지방선거 불출마 공식 선언,Social
237,충주 한 중학교 천연잔디에 차량 테러  운전 연습한 듯 ,Social
238, 월부터 연금보험료 상한액 오른다  만     원 인상한   만     원,Social
239, 몇 달만에 팍팍 올라  우크라 사태로 밀가루값 폭등 동네빵집도  비명 ,Social
240,보험금 노린  가평계곡 남편 살인사건  용의자  명 공개수배,Social
241, 코로나    종식 안 되고 소아과 질환 토착화할 수도 ,Social
242,부친 장례 후 잠수  돌려막기 사기  블루문펀드 대표 검거,Social
243, 성폭력 의혹  기성용 첫 재판   분만에 끝났다,Social
244, 정읍소식  신혼부부 주택 전세자금 대출이자 지원,Social
245,한라산 영실 능선에 물길  폭우에 토사 암석 지속적 유실,Social
246,여가부서  여성  빼고 미래가족부로  성평등 정책 후퇴하나,Social
247,지하주차장에서 넘어진 배달 라이더  아파트 측과 책임공방   제 의 송도 아파트  사례되나,Social
248,내달 최저임금 첫 심의 새  노동정책  가늠자,Social
249,별들의 전쟁 시작됐다  전북도지사 선거 본격화,Social
250,인수위  코로나 감소세 들어서면 거리두기 완화해야 ,Social
251,평택시  쌍용차 인수 무산에  새로운 인수기업 선정  의지,Social
252,경복대  대학 졸업후 재입학  유턴대학생  증가,Social
253, 광주 학동 붕괴사고  현대산업개발  개월 영업정지,Social
254, 살 꼬마와 영상통화 고속도로 뇌출혈 운전자 구조한 경찰관,Social
255, 미안하지 않나  지하철 휴대폰 폭행녀  침묵 지키며   송치,Social
256,방역당국  요양시설 입소자에 적극 병상 배정 먹는 치료제 처방 강화 ,Social
257,노인 진료비는 늘고  임신 출산 진료비는       감소,Social
258,하이원리조트  국립백두대간수목원 국립산림치유원과 업무협약,Social
259, 돈 왜 안갚아  사촌 형수 살해 후 도주한   대 구속 기소,Social
260,인천시  국내 역대 최대 규모 글로벌 수소 일류기업 투자 유치,Social
261,검찰  두 살배기 딸 굶겨 숨지게 한 혐의 친모와 계부 구속기소,Social
262, 콜센터 상담사      저임금 감정노동에 극단 선택 생각 ,Social
263, 월 국민연금 보험료 월 최대  만    원 오른다,Social
264,국힘 충북 국회의원  김영환 경선참여 요청  논란  당 안팎 비판,Social
265,요양시설 확진자는 경증이라도 입원 확진 돌봄 종사자  일 격리 후 복귀,Social
266,수영 못하는 남편 물에 빠뜨려 살해 용의자  명 공개수배,Social
267,시각장애인 대선 투표지에  X자  그은 참관인 고발당해,Social
268,아동 청소년 성 착취물 제작 최찬욱   징역   년 너무 길다  항소,Social
269, e글중심   월부터 매장 일회용 컵 금지  컵 위생 걱정   배달이 더 심각 ,Social
270,두 살 딸 굶겨서 숨지게 한 친모 계부 구속기소,Social
271,매립지공사  인천 소각시설 수도권매립지에 유치 추진 ,Social
272,기성용  성폭력 의혹  손배소 첫 변론 재판부  수사결과 나오면 진행 ,Social
273,경기도 경기남부청  공중화장실 불법촬영 합동점검단 운영,Social
274,최강욱 의원 측   인턴 확인서 발언 허위사실공표 혐의  재차 부인,Social
275, 학동 참사  현산 영업정지  개월 화정 사고 처분은 아직 종합 보 ,Social
276,지하철시위 대신 삭발식 전장연  이준석에  갈라치기 멈춰라 ,Social
277,우산 닮은 단양 명물 가로수  시들시들  생육환경 개선사업 추진,Social
278, 안양소식  코로나   생활지원비 온라인 접수,Social
279,  한주호 준위   주기 추모식  진해루 해변공원에서 열려,Social
280,충주 중학교 운동장 천연잔디 훼손 용의 차량 특정,Social
281,두 달 남은 지방선거   대전시장 구청장은  후끈   시 구의원은  썰렁 ,Social
282, 년 만에  크루즈관광 다시 기지개 켜나,Social
283,대구 대표도서관  대구도서관  기공식,Social
284,  년 전보다 한국인 평균 키 남자    cm  여자    cm 커졌다,Social
285, 속보  인수위  거리두기 완화해야 영업시간 제한 폐지 주문 ,Social
286,경찰   김정숙 여사 옷값 논란  수사 착수  서울청 반부패수사대 배당,Social
287,할머니에 위로 받은 그 사장  선로서 아이 구한  지하철 영웅 이었다 e글e글 ,Social
288,김경수 빠진 무주공산 경남지사   국힘  경선이 더 치열   민주당은  인물난 ,Social
289,현 정부 비판한 문체부   국장  파면 취소소송  심도 승소,Social
290, 수도권 남아 있는 공공기관 전국 혁신도시로 이전해야 ,Social
291,윤석열 당선인  정직  개월  정당했나 항소심  내달 시작,Social
292,수신료 더 내고 싶었던 그 기사  리어카에 GPS 달며 시작됐다,Social
293,서울시교육감 보수 후보  반쪽 단일화  산 넘어 산,Social
294,초등학생  묻지마 폭행  만취   대 귀가,Social
295, 안 만나준다  홧김에 헤어진 남친 집 불 지른   대 검거,Social
296,    지방선거  이승옥 군수  강진군수 출마 공식 선언,Social
297, 공약  촉법소년 나이 하향   법무부  법 개정 적극 참여 ,Social
298,경북   곳 마을기업들  정부 심사에서 모두 선정,Social
299, 정부 정책 비판한 문체부  국장  파면 취소소송 연달아 승소,Social
300,성동구  주민   년 숙원 금남시장 장터길 신금호역 도로 확장 완료 서울   ,Social
301,촉법소년 연령  만   세   세로 낮아지나,Social
302, 년 만에  크루즈관광 다시 기지개 켜나,Social
303,대구 대표도서관  대구도서관  기공식,Social
304,  년 전보다 한국인 평균 키 남자    cm  여자    cm 커졌다,Social
305, 속보  인수위  거리두기 완화해야 영업시간 제한 폐지 주문 ,Social
306,경찰   김정숙 여사 옷값 논란  수사 착수  서울청 반부패수사대 배당,Social
307,할머니에 위로 받은 그 사장  선로서 아이 구한  지하철 영웅 이었다 e글e글 ,Social
308,이항진 여주시장  질병관리청 앞  인 시위 벌인 까닭은 ,Social
309, 감소세면 완화해야  인수위  영업시간 제한 폐지 주문,Social
310, 같이 천국가자   살 아들 여러차례 죽이려한   대 엄마,Social
311,배우 이순재 정영숙 출연  사랑해요  당신  김해서부문화센터서 공연,Social
312,정읍 초등학교 인근에 가슴 보여주는      대 남성 맴돌아,Social
313,김영환 충북지사 경선 참여 요청에 국민의힘 안팎 반발 확산,Social
314, 만명 항체 양성률 조사  기존 조사서 빠진  소아 청소년 도 포함 ,Social
315,전북 시민단체  민주당   선 도전 송하진 지사 컷오프 하라 ,Social
316, 꼰대 정치에 이의 있습니다  국내 선거 사상 첫   대  시의원 출마,Social
317, 계곡서 다이빙 살인    대 남녀  달째 행방묘연 검찰  공개수배 전환,Social
318,민주당 이상헌  반려동물 성형 수술 금지  개정안 발의,Social
319, 김학의 출금 수사 외압  이성윤 측  검찰 자신감 결여 ,Social
320, 성폭행 논란  기성용 손해배상 소송  수사결과 나오면 재개 ,Social
321,당국  코로나 항체조사 전국 단위 확대 소아 청소년도 포함 ,Social
322,울주 삼동면 일대  울산 알프스 관광단지 로 만든다,Social
323,술 취한 선박  비틀비틀  해경  음주운항 선장 적발,Social
324,RNA 합성의  세 갈래 끝내기    년 논란 종지부 찍나,Social
325,  대통령 비판글   문체부 국장  심도  파면처분 부당 ,Social
326,사망사고 한번 났던 데서 또 난다 노동부  기업  본사  기획감독 실시,Social
327,인천  지자체 처음으로 시내버스 모두 수소차로 바꾼다,Social
328, 형량 줄여달라  남자 아이들 성착취에 체액까지 먹인 최찬욱,Social
329,보도  횡단보도 불법주차는 못 참지,Social
330,여성단체협의회  안철수 위원장 면담 여가부 개편안  가지 제시,Social
331,    년까지 인천시 시내버스 모두 수소버스로 전환한다,Social
332,울산 울주군 삼동면에 골프장  워터파크 등 관광단지 조성,Social
333,인천시 국내 역대 최대 규모의 글로벌 수소기업 유치,Social
334, 월부터 국민연금 보험료 월 최대  만    원 오른다,Social
335,국힘 기장군수 후보 경쟁 과열   내부 경선 분란 우려 심화,Social
336,시각장애인 투표지에 볼펜으로  X자  그은 참관인 검찰 고발,Social
337,민주당 음주운전 심사 강화 광주 선거판  요동 ,Social
338,생활지원비 지급 언제쯤  확진자 폭증에 공무원 업무 과부하 하소연,Social
339, 유행별로 걸려  번 감염  격리 끝나도 증상은 계속,Social
340, 속보 인수위  영업시간 제한 폐지 주문  감소세면 방역 완화를 ,Social
341,이천 강남 간 광역버스     번 운행개시,Social
342,울주 삼동면 일대  울산 알프스 관광단지 로 만든다,Social
343, 유행별로 걸려  번 감염  격리 끝나도 증상은 계속,Social
344,인천시내버스      년까지 모두 수소차로 바뀐다,Social
345,서울시  운전면허 반납   세 이상 시민에   만원 교통카드 준다,Social
346,시각장애인 대선 투표지에  X자  표시  참관인 고발당해,Social
347,    진상규명위  조사 중인 내용 공표 가능해지나 ,Social
348,해군 청해부대   진 대조영함 출항,Social
349,수영 못하는 남편 다이빙시켜 살해 아내 공범 공개수배,Social
350, 한동훈 무혐의    번째 보고    또 결정 안 내리는 중앙지검,Social
351, 알면 못 찍어  수업 중  윤석열 비판  광주 교사  주의 경고 조치,Social
352,코레일  환승 대기시간 단축 위해 백두대간 협곡열차 운행조정,Social
353, 띠부씰 거래한 아저씨  늦은 밤 사적 연락    대 여성이 겪은 일,Social
354,노옥희 교육감  일본 정부는 역사 왜곡한 교과서 검정결과 철회해야 ,Social
355, 속보  내일 팍스로비드  만    명분 추가 도착,Social
356,부친 장례 후 잠수탄     억원대 금융사기  블루문펀드 대표 검거,Social
357,시신   여구 냉장고 밖에 방치한 장례식장  행정처분,Social
358,경남도  동북아 스마트 물류산업 중심지 조성 밑그림 나왔다,Social
359, 허가 남발하더니   제주 풍력 이어 태양광도 출력제한,Social
360,시각장애인 투표지에 볼펜으로  X자  그은 참관인 검찰 고발,Social
361, 보험금 노려 가평 계곡서 남편 살해  혐의   대 여성 공범 공개수배 ,Social
362, 초점   SRF 가동 에 나주시민 반발 재점화 갈등해소 요원,Social
363, 부산  시  법제처  철도차량  법적으로 철도에 포함 ,Social
